contract_code,option_side,strike_price,bid,ask,delta,underlying_spot
US.PSKY260731P8500,PUT,8.5,0.36,0.83,-0.831778818,7.95
US.PSKY260731P9000,PUT,9.0,0.73,1.15,0.0,7.95
US.PSKY260731P9500,PUT,9.5,1.23,2.13,-0.816502594,7.95
US.PSKY260807C10000,CALL,10.0,0.02,0.03,0.056304925,7.95
US.PSKY260807C10500,CALL,10.5,0.0,0.17,0.04731563,7.95
US.PSKY260807C11000,CALL,11.0,0.0,0.03,0.040359649,7.95
US.PSKY260807C5000,CALL,5.0,2.5,4.95,0.838962519,7.95
US.PSKY260807C5500,CALL,5.5,2.0,4.5,0.811848362,7.95
US.PSKY260807C6000,CALL,6.0,1.53,4.0,0.780613218,7.95
US.PSKY260807C6500,CALL,6.5,1.04,3.25,0.749628447,7.95
US.PSKY260807C7000,CALL,7.0,0.66,3.05,0.695026056,7.95
US.PSKY260807C7500,CALL,7.5,0.39,0.98,0.69295497,7.95
US.PSKY260807C8000,CALL,8.0,0.27,0.44,0.505561989,7.95
US.PSKY260807C8500,CALL,8.5,0.11,0.26,0.315219262,7.95
US.PSKY260807C9000,CALL,9.0,0.03,0.1,0.148402741,7.95
US.PSKY260807C9500,CALL,9.5,0.01,0.06,0.082768355,7.95
US.PSKY260807P10000,PUT,10.0,1.74,3.8,-0.620891778,7.95
US.PSKY260807P10500,PUT,10.5,2.15,4.65,-0.611079435,7.95
US.PSKY260807P11000,PUT,11.0,2.72,4.6,-0.677812586,7.95
US.PSKY260807P5000,PUT,5.0,0.0,0.03,-0.000336194,7.95
US.PSKY260807P5500,PUT,5.5,0.0,0.28,-0.00217289,7.95
US.PSKY260807P6000,PUT,6.0,0.0,0.78,-0.013763408,7.95
US.PSKY260807P6500,PUT,6.5,0.01,0.1,-0.088194645,7.95
US.PSKY260807P7000,PUT,7.0,0.02,0.08,-0.112026757,7.95
US.PSKY260807P7500,PUT,7.5,0.05,0.24,-0.269069718,7.95
US.PSKY260807P8000,PUT,8.0,0.38,0.44,-0.493393613,7.95
US.PSKY260807P8500,PUT,8.5,0.4,0.84,-0.783143225,7.95
US.PSKY260807P9000,PUT,9.0,0.86,1.31,-0.887440144,7.95
US.PSKY260807P9500,PUT,9.5,1.26,1.8,0.0,7.95
US.PSKY260814C10000,CALL,10.0,0.03,0.07,0.090138669,7.95
US.PSKY260814C10500,CALL,10.5,0.0,0.14,0.042465014,7.95
US.PSKY260814C11000,CALL,11.0,0.0,0.1,0.022808522,7.95
US.PSKY260814C5000,CALL,5.0,2.55,5.0,0.837558147,7.95
US.PSKY260814C5500,CALL,5.5,1.98,4.5,0.812639469,7.95
US.PSKY260814C6000,CALL,6.0,1.49,3.15,0.822113654,7.95
US.PSKY260814C6500,CALL,6.5,1.09,3.3,0.747460083,7.95
US.PSKY260814C7000,CALL,7.0,0.08,1.23,0.0,7.95
US.PSKY260814C7500,CALL,7.5,0.64,0.77,0.689435989,7.95
US.PSKY260814C8000,CALL,8.0,0.4,0.67,0.524184678,7.95
US.PSKY260814C8500,CALL,8.5,0.2,0.5,0.389592673,7.95
US.PSKY260814C9000,CALL,9.0,0.05,0.2,0.21117089,7.95
US.PSKY260814C9500,CALL,9.5,0.05,0.23,0.190466947,7.95
US.PSKY260814P10000,PUT,10.0,0.85,3.8,-0.750934963,7.95
US.PSKY260814P10500,PUT,10.5,2.05,4.7,-0.614556584,7.95
US.PSKY260814P11000,PUT,11.0,2.75,4.55,-0.678537909,7.95
US.PSKY260814P5000,PUT,5.0,0.0,0.25,-0.086892945,7.95
US.PSKY260814P5500,PUT,5.5,0.0,2.14,-0.104488394,7.95
US.PSKY260814P6000,PUT,6.0,0.0,1.45,-0.127175659,7.95
US.PSKY260814P6500,PUT,6.5,0.0,0.58,-0.158077498,7.95
US.PSKY260814P7000,PUT,7.0,0.1,0.18,-0.186995888,7.95
US.PSKY260814P7500,PUT,7.5,0.05,0.31,-0.286696731,7.95
US.PSKY260814P8000,PUT,8.0,0.28,0.58,-0.489033642,7.95
US.PSKY260814P8500,PUT,8.5,0.59,0.98,-0.650799801,7.95
US.PSKY260814P9000,PUT,9.0,1.02,1.51,-0.721079403,7.95
US.PSKY260814P9500,PUT,9.5,0.95,3.4,-0.618214526,7.95
US.PSKY260821C10000,CALL,10.0,0.0,0.11,0.101592315,7.95
US.PSKY260821C10500,CALL,10.5,0.0,0.11,0.118076061,7.95
US.PSKY260821C11000,CALL,11.0,0.02,0.04,0.051477765,7.95
US.PSKY260821C5000,CALL,5.0,2.58,3.35,0.994166538,7.95
US.PSKY260821C5500,CALL,5.5,2.14,3.1,0.895823815,7.95
US.PSKY260821C6000,CALL,6.0,1.56,2.69,0.873801118,7.95
US.PSKY260821C6500,CALL,6.5,1.1,2.04,0.874740852,7.95
US.PSKY260821C7000,CALL,7.0,0.88,1.53,0.770586403,7.95
US.PSKY260821C7500,CALL,7.5,0.7,0.8,0.679563857,7.95
US.PSKY260821C8000,CALL,8.0,0.46,0.57,0.524061545,7.95
US.PSKY260821C8500,CALL,8.5,0.26,0.49,0.398350025,7.95
US.PSKY260821C9000,CALL,9.0,0.07,0.23,0.231487639,7.95
US.PSKY260821C9500,CALL,9.5,0.07,0.21,0.190826304,7.95
US.PSKY260821P10000,PUT,10.0,1.97,2.55,-0.778842319,7.95
US.PSKY260821P10500,PUT,10.5,2.01,2.98,0.0,7.95
US.PSKY260821P11000,PUT,11.0,2.91,3.5,-0.836994346,7.95
US.PSKY260821P5000,PUT,5.0,0.0,0.3,-0.009929338,7.95
US.PSKY260821P5500,PUT,5.5,0.0,0.54,-0.024360723,7.95
US.PSKY260821P6000,PUT,6.0,0.0,0.55,-0.053286609,7.95
US.PSKY260821P6500,PUT,6.5,0.0,0.1,-0.105636853,7.95
US.PSKY260821P7000,PUT,7.0,0.11,0.4,-0.234915701,7.95
US.PSKY260821P7500,PUT,7.5,0.27,0.35,-0.32723435,7.95
US.PSKY260821P8000,PUT,8.0,0.32,0.64,-0.482345334,7.95
US.PSKY260821P8500,PUT,8.5,0.81,0.94,-0.612587298,7.95
US.PSKY260821P9000,PUT,9.0,1.03,1.33,-0.771990624,7.95
US.PSKY260821P9500,PUT,9.5,1.17,2.11,-0.836961561,7.95
US.PSKY260828C10000,CALL,10.0,0.05,0.16,0.143722397,7.95
US.PSKY260828C10500,CALL,10.5,0.03,0.25,0.154804576,7.95
US.PSKY260828C11000,CALL,11.0,0.0,0.16,0.130506026,7.95
US.PSKY260828C5000,CALL,5.0,2.57,5.0,0.837837153,7.95
US.PSKY260828C5500,CALL,5.5,2.05,4.5,0.812040597,7.95
US.PSKY260828C6000,CALL,6.0,1.59,4.05,0.779954969,7.95
US.PSKY260828C6500,CALL,6.5,1.14,3.35,0.74628475,7.95
US.PSKY260828C7000,CALL,7.0,0.67,1.51,0.827724932,7.95
US.PSKY260828C7500,CALL,7.5,0.66,1.07,0.659993697,7.95
US.PSKY260828C8000,CALL,8.0,0.46,0.8,0.534189235,7.95
US.PSKY260828C8500,CALL,8.5,0.11,0.65,0.400767094,7.95
US.PSKY260828C9000,CALL,9.0,0.0,1.83,0.301494461,7.95
US.PSKY260828C9500,CALL,9.5,0.02,0.8,0.320151733,7.95
US.PSKY260828P10000,PUT,10.0,1.46,3.65,-0.668139232,7.95
US.PSKY260828P10500,PUT,10.5,1.81,3.95,-0.74203099,7.95
US.PSKY260828P11000,PUT,11.0,2.42,4.4,-0.745216327,7.95
US.PSKY260828P5000,PUT,5.0,0.0,2.13,-0.009527213,7.95
US.PSKY260828P5500,PUT,5.5,0.0,2.15,-0.029134646,7.95
US.PSKY260828P6000,PUT,6.0,0.01,0.19,-0.098524802,7.95
US.PSKY260828P6500,PUT,6.5,0.04,0.4,-0.177011515,7.95
US.PSKY260828P7000,PUT,7.0,0.0,0.47,-0.21888837,7.95
US.PSKY260828P7500,PUT,7.5,0.27,0.48,-0.338042946,7.95
US.PSKY260828P8000,PUT,8.0,0.38,0.73,-0.474382119,7.95
US.PSKY260828P8500,PUT,8.5,0.85,1.09,-0.582840176,7.95
US.PSKY260828P9000,PUT,9.0,1.01,1.69,-0.67673333,7.95
US.PSKY260828P9500,PUT,9.5,0.44,3.45,-0.677302924,7.95
US.PSKY260904C10000,CALL,10.0,0.0,0.33,0.180927515,7.95
US.PSKY260904C10500,CALL,10.5,0.07,0.17,0.141360804,7.95
US.PSKY260904C11000,CALL,11.0,0.03,1.75,0.382452118,7.95
US.PSKY260904C5000,CALL,5.0,2.58,5.0,0.837976557,7.95
US.PSKY260904C5500,CALL,5.5,1.8,4.55,0.816937871,7.95
US.PSKY260904C6000,CALL,6.0,1.62,4.1,0.779122726,7.95
US.PSKY260904C6500,CALL,6.5,0.01,3.4,0.820236968,7.95
US.PSKY260904C7000,CALL,7.0,0.9,1.43,0.790839919,7.95
US.PSKY260904C7500,CALL,7.5,0.79,1.1,0.652292265,7.95
US.PSKY260904C8000,CALL,8.0,0.5,0.85,0.538588476,7.95
US.PSKY260904C8500,CALL,8.5,0.19,0.59,0.404607444,7.95
US.PSKY260904C9000,CALL,9.0,0.18,0.5,0.33114087,7.95
US.PSKY260904C9500,CALL,9.5,0.15,0.41,0.270745152,7.95
US.PSKY260904P10000,PUT,10.0,1.89,2.44,-0.830501289,7.95
US.PSKY260904P10500,PUT,10.5,2.0,3.95,-0.707831394,7.95
US.PSKY260904P11000,PUT,11.0,2.15,4.45,-0.785453587,7.95
US.PSKY260904P5000,PUT,5.0,0.0,2.14,-0.020581635,7.95
US.PSKY260904P5500,PUT,5.5,0.0,2.16,-0.042302956,7.95
US.PSKY260904P6000,PUT,6.0,0.0,2.21,-0.079405482,7.95
US.PSKY260904P6500,PUT,6.5,0.0,0.57,-0.137579473,7.95
US.PSKY260904P7000,PUT,7.0,0.01,0.53,-0.238313912,7.95
US.PSKY260904P7500,PUT,7.5,0.29,0.49,-0.339337508,7.95
US.PSKY260904P8000,PUT,8.0,0.42,1.07,-0.458979165,7.95
US.PSKY260904P8500,PUT,8.5,0.71,1.12,-0.595864304,7.95
US.PSKY260904P9000,PUT,9.0,1.04,1.74,-0.659584508,7.95
US.PSKY260904P9500,PUT,9.5,1.36,2.22,-0.735649439,7.95
US.PSKY260918C10000,CALL,10.0,0.17,0.22,0.204836753,7.95
US.PSKY260918C11000,CALL,11.0,0.08,0.12,0.116790247,7.95
US.PSKY260918C5000,CALL,5.0,2.56,3.55,0.940644035,7.95
US.PSKY260918C6000,CALL,6.0,1.87,2.57,0.849838795,7.95
US.PSKY260918C7000,CALL,7.0,1.16,1.5,0.745268654,7.95
US.PSKY260918C8000,CALL,8.0,0.6,0.85,0.544209786,7.95
US.PSKY260918C9000,CALL,9.0,0.33,0.42,0.344868096,7.95
US.PSKY260918P10000,PUT,10.0,2.16,2.42,-0.755047447,7.95
US.PSKY260918P11000,PUT,11.0,2.86,3.3,-0.924125379,7.95
US.PSKY260918P5000,PUT,5.0,0.0,0.06,-0.031934758,7.95
US.PSKY260918P6000,PUT,6.0,0.05,0.11,-0.08647011,7.95
US.PSKY260918P7000,PUT,7.0,0.27,0.36,-0.248993625,7.95
US.PSKY260918P8000,PUT,8.0,0.51,0.8,-0.462795539,7.95
US.PSKY260918P9000,PUT,9.0,1.2,1.58,-0.655703824,7.95
US.PSKY261016C10000,CALL,10.0,0.07,0.34,0.211537809,7.95
US.PSKY261016C11000,CALL,11.0,0.15,0.22,0.170799979,7.95
US.PSKY261016C5000,CALL,5.0,0.98,3.55,0.0,7.95
US.PSKY261016C6000,CALL,6.0,0.79,2.64,0.0,7.95
US.PSKY261016C7000,CALL,7.0,1.3,1.61,0.729675407,7.95
US.PSKY261016C8000,CALL,8.0,0.75,1.11,0.560769517,7.95
US.PSKY261016C9000,CALL,9.0,0.31,0.57,0.367853106,7.95
US.PSKY261016P10000,PUT,10.0,2.31,2.43,-0.715108363,7.95
US.PSKY261016P11000,PUT,11.0,2.63,3.6,-0.880635159,7.95
US.PSKY261016P5000,PUT,5.0,0.0,0.55,-0.050106607,7.95
US.PSKY261016P6000,PUT,6.0,0.0,0.22,-0.128164485,7.95
US.PSKY261016P7000,PUT,7.0,0.36,0.51,-0.269381588,7.95
US.PSKY261016P8000,PUT,8.0,0.81,1.19,-0.436277356,7.95
US.PSKY261016P9000,PUT,9.0,1.49,1.64,-0.59947813,7.95
US.TAP260821C27500,CALL,27.5,14.4,16.3,0.991707469,42.76
US.TAP260821C30000,CALL,30.0,11.9,13.4,0.0,42.76
US.TAP260821C32500,CALL,32.5,9.5,10.9,0.0,42.76
US.TAP260821C35000,CALL,35.0,7.1,8.2,0.0,42.76
US.TAP260821C37500,CALL,37.5,5.0,5.8,0.962683688,42.76
US.TAP260821C40000,CALL,40.0,3.0,3.8,0.779256595,42.76
US.TAP260821C42500,CALL,42.5,1.6,1.95,0.554728161,42.76
US.TAP260821C45000,CALL,45.0,0.65,0.95,0.320062129,42.76
US.TAP260821C47500,CALL,47.5,0.2,0.35,0.142238509,42.76
US.TAP260821C50000,CALL,50.0,0.0,0.15,0.059041118,42.76
US.TAP260821C55000,CALL,55.0,0.0,0.1,0.034979268,42.76
US.TAP260821P27500,PUT,27.5,0.0,0.25,-0.008101992,42.76
US.TAP260821P30000,PUT,30.0,0.0,0.4,-0.015470128,42.76
US.TAP260821P32500,PUT,32.5,0.0,0.15,-0.029847202,42.76
US.TAP260821P35000,PUT,35.0,0.05,0.2,-0.051286377,42.76
US.TAP260821P37500,PUT,37.5,0.25,0.3,-0.110561591,42.76
US.TAP260821P40000,PUT,40.0,0.5,0.75,-0.23343073,42.76
US.TAP260821P42500,PUT,42.5,1.3,1.8,-0.447726458,42.76
US.TAP260821P45000,PUT,45.0,2.75,3.5,-0.65950414,42.76
US.TAP260821P47500,PUT,47.5,4.7,5.6,-0.806523519,42.76
US.TAP260821P50000,PUT,50.0,6.9,8.1,-0.872251087,42.76
US.TAP260821P55000,PUT,55.0,11.7,13.2,-0.911852293,42.76
US.TAP260918C27500,CALL,27.5,14.4,16.3,0.0,42.76
US.TAP260918C30000,CALL,30.0,11.9,13.9,0.0,42.76
US.TAP260918C32500,CALL,32.5,9.5,11.0,0.0,42.76
US.TAP260918C35000,CALL,35.0,7.3,8.3,0.0,42.76
US.TAP260918C37500,CALL,37.5,5.1,6.2,0.91208838,42.76
US.TAP260918C40000,CALL,40.0,3.2,4.2,0.757630135,42.76
US.TAP260918C42500,CALL,42.5,1.75,2.55,0.562850154,42.76
US.TAP260918C45000,CALL,45.0,0.9,1.35,0.36336015,42.76
US.TAP260918C47500,CALL,47.5,0.45,0.75,0.218016534,42.76
US.TAP260918C50000,CALL,50.0,0.15,0.35,0.108846152,42.76
US.TAP260918C55000,CALL,55.0,0.0,0.45,0.021311998,42.76
US.TAP260918P27500,PUT,27.5,0.0,0.5,-0.003208355,42.76
US.TAP260918P30000,PUT,30.0,0.0,0.5,-0.011786538,42.76
US.TAP260918P32500,PUT,32.5,0.05,0.35,-0.055095457,42.76
US.TAP260918P35000,PUT,35.0,0.2,0.6,-0.103812299,42.76
US.TAP260918P37500,PUT,37.5,0.2,0.95,-0.16056949,42.76
US.TAP260918P40000,PUT,40.0,0.9,1.6,-0.289589868,42.76
US.TAP260918P42500,PUT,42.5,1.85,2.65,-0.442315016,42.76
US.TAP260918P45000,PUT,45.0,3.3,4.4,-0.589474772,42.76
US.TAP260918P47500,PUT,47.5,5.1,6.4,-0.705938197,42.76
US.TAP260918P50000,PUT,50.0,7.3,8.7,-0.773775145,42.76
US.TAP260918P55000,PUT,55.0,11.5,13.8,-0.862740697,42.76
US.TAP261016C27500,CALL,27.5,14.4,16.0,0.0,42.76
US.TAP261016C30000,CALL,30.0,11.9,13.5,0.0,42.76
US.TAP261016C32500,CALL,32.5,9.6,11.1,0.0,42.76
US.TAP261016C35000,CALL,35.0,7.8,8.5,0.956431174,42.76
US.TAP261016C37500,CALL,37.5,5.3,6.5,0.880818777,42.76
US.TAP261016C40000,CALL,40.0,3.5,4.5,0.742041802,42.76
US.TAP261016C42500,CALL,42.5,2.1,3.1,0.569115362,42.76
US.TAP261016C45000,CALL,45.0,1.1,2.0,0.402612038,42.76
US.TAP261016C47500,CALL,47.5,0.8,1.2,0.278162193,42.76
US.TAP261016C50000,CALL,50.0,0.45,0.75,0.182682598,42.76
US.TAP261016C52500,CALL,52.5,0.25,0.55,0.12555613,42.76
US.TAP261016C55000,CALL,55.0,0.05,0.55,0.093152228,42.76
US.TAP261016C57500,CALL,57.5,0.0,0.55,0.069660449,42.76
US.TAP261016C60000,CALL,60.0,0.0,0.5,0.053748184,43.29
US.TAP261016P27500,PUT,27.5,0.0,0.2,-0.013621648,42.76
US.TAP261016P30000,PUT,30.0,0.05,0.6,-0.061705409,42.76
US.TAP261016P32500,PUT,32.5,0.05,0.65,-0.0774278,42.76
US.TAP261016P35000,PUT,35.0,0.25,0.75,-0.116300258,42.76
US.TAP261016P37500,PUT,37.5,0.75,1.05,-0.194147267,42.76
US.TAP261016P40000,PUT,40.0,1.15,2.0,-0.303928817,42.76
US.TAP261016P42500,PUT,42.5,1.95,3.1,-0.436613501,42.76
US.TAP261016P45000,PUT,45.0,3.6,4.7,-0.566360274,42.76
US.TAP261016P47500,PUT,47.5,5.3,6.6,-0.678087948,42.76
US.TAP261016P50000,PUT,50.0,7.4,8.8,-0.752863865,42.76
US.TAP261016P52500,PUT,52.5,9.6,11.2,-0.802099968,42.76
US.TAP261016P55000,PUT,55.0,12.0,13.7,-0.825405723,42.76
US.TAP261016P57500,PUT,57.5,14.4,16.2,-0.844104125,42.76
US.TAP261016P60000,PUT,60.0,16.4,18.1,-0.85291244,43.29
US.VICI1260918C17500,CALL,17.5,9.2,10.7,0.0,27.13
US.VICI1260918C20000,CALL,20.0,6.7,8.2,0.0,27.13
US.VICI1260918C22500,CALL,22.5,4.4,5.6,0.0,27.13
US.VICI1260918C25000,CALL,25.0,2.0,3.2,0.0,27.13
US.VICI1260918C30000,CALL,30.0,0.0,0.75,0.0,27.13
US.VICI1260918C35000,CALL,35.0,0.0,0.75,0.0,27.13
US.VICI1260918P17500,PUT,17.5,0.0,0.75,0.0,27.13
US.VICI1260918P20000,PUT,20.0,0.0,0.75,0.0,27.13
US.VICI1260918P22500,PUT,22.5,0.0,0.75,0.0,27.13
US.VICI1260918P25000,PUT,25.0,0.0,0.75,0.0,27.13
US.VICI1260918P30000,PUT,30.0,2.4,3.6,0.0,27.13
US.VICI1260918P35000,PUT,35.0,7.2,8.7,0.0,27.13
US.VICI260821C17500,CALL,17.5,9.0,10.2,0.0,27.13
US.VICI260821C20000,CALL,20.0,6.5,7.7,0.0,27.13
US.VICI260821C22500,CALL,22.5,4.1,5.3,0.982590433,27.13
US.VICI260821C25000,CALL,25.0,2.05,2.4,0.944430806,27.13
US.VICI260821C27500,CALL,27.5,0.3,0.45,0.415642655,27.13
US.VICI260821C30000,CALL,30.0,0.0,0.05,0.035399654,27.13
US.VICI260821C32500,CALL,32.5,0.0,0.1,0.000285541,27.13
US.VICI260821C35000,CALL,35.0,0.0,0.05,0.000211611,27.13
US.VICI260821C37500,CALL,37.5,0.0,0.25,0.000171896,27.13
US.VICI260821P17500,PUT,17.5,0.0,0.05,-0.000113716,27.13
US.VICI260821P20000,PUT,20.0,0.0,0.15,-0.000895219,27.13
US.VICI260821P22500,PUT,22.5,0.0,0.05,-0.033721712,27.13
US.VICI260821P25000,PUT,25.0,0.05,0.1,-0.090217029,27.13
US.VICI260821P27500,PUT,27.5,0.6,0.8,-0.586824755,27.13
US.VICI260821P30000,PUT,30.0,2.35,3.6,-0.869740485,27.13
US.VICI260821P32500,PUT,32.5,4.8,6.1,-0.918293748,27.13
US.VICI260821P35000,PUT,35.0,7.3,8.6,-0.933236208,27.13
US.VICI260821P37500,PUT,37.5,9.8,11.1,-0.941958234,27.13
US.VICI260918C17500,CALL,17.5,9.1,10.3,0.0,27.13
US.VICI260918C20000,CALL,20.0,6.6,7.8,0.0,27.13
US.VICI260918C22500,CALL,22.5,4.2,5.3,0.999699929,27.13
US.VICI260918C25000,CALL,25.0,2.05,2.6,0.921744739,27.13
US.VICI260918C27500,CALL,27.5,0.6,0.7,0.466918368,27.13
US.VICI260918C30000,CALL,30.0,0.05,0.15,0.106654438,27.13
US.VICI260918C32500,CALL,32.5,0.0,0.1,0.074079009,27.13
US.VICI260918C35000,CALL,35.0,0.0,0.05,0.000872039,27.13
US.VICI260918C37500,CALL,37.5,0.0,0.25,0.000173258,27.13
US.VICI260918P17500,PUT,17.5,0.0,0.1,-0.000100174,27.13
US.VICI260918P20000,PUT,20.0,0.0,0.3,-0.002919683,27.13
US.VICI260918P22500,PUT,22.5,0.0,0.2,-0.031253667,27.13
US.VICI260918P25000,PUT,25.0,0.2,0.3,-0.171223118,27.13
US.VICI260918P27500,PUT,27.5,1.05,1.3,-0.520274052,27.13
US.VICI260918P30000,PUT,30.0,3.0,3.4,-0.766945729,27.13
US.VICI260918P32500,PUT,32.5,4.8,6.5,-0.833036214,27.13
US.VICI260918P35000,PUT,35.0,7.3,9.0,-0.858576881,27.13
US.VICI260918P37500,PUT,37.5,9.7,11.6,-0.874193062,27.13
